statement_id,statement,true_verdict,most_common_verdict,consistency_rate,accuracy_rate,entropy,unique_verdicts,distribution
985,"""In Africa, a child dies every minute because of (malaria).""...",mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
986,"""The Trans-Texas Corridor is dead.""...",mostly-true,mostly-true,0.9333333333333333,0.9333333333333333,0.35335933502142136,2,"{'mostly-true': 14, 'mostly-false': 1}"
987,"""Iran will be shooting at our soldiers with bullets, etc., purchased with the $150 billion Obama gav...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
988,"A video of Mark Zuckerberg shows him talking about controlling ""billions of people’s stolen data"" to...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
989,"""Two liberal Democrat congressmen arrested for planning Trump’s assassination.""...",pants-fire,false,1.0,0.0,0.0,1,{'false': 15}
990,"Says ""the headlines … tell the story"" of how Walker has ""mismanaged"" Milwaukee County...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
991,"""We went from $160 billion deficit spending in (President George W.) Bush's last year to $1.6 trilli...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
992,"""We’re 49th in the United States in new businesses created.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
993,"Health care reform legislation is ""likely to mandate free ‘sex change’ surgeries.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
994,A photo shows a massive crowd at a recent Florida rally for Donald Trump....,false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
995,"Six convictions are connected to an allegation by prosecutors ""that Gov. Scott Walker is at the cent...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
996,"The Gates Foundation ""tested a polio vax in India between 2000 & 2017 and paralysed 496,000 children...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
997,"""Sen. Rubio has the worst vote attendance record of any Florida senator in nearly 50 years.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
998,"""Things like … having Friday classes have been shown to be very effective on college campuses"" in re...",half-true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
999,"""What they will do is socialized medicine.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1000,"""During her first four years in Washington Sen. Ayotte voted with the Koch brothers nearly 90 percen...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1001,"""I’m running the second-largest county district attorney’s office … at 1985 staffing levels.""...",half-true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1002,"""Mike Pence voted against expanding the Children’s Health Insurance program, which Hillary helped to...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1003,"Michigan Gov. Gretchen Whitmer ""has just been stripped of her emergency coronavirus powers by her st...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1004,"Florida is ""second in the nation in the uninsured.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1005,"""Most of the U.S. Senate is comprised of multimillionaires.""...",mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
1006,"""According to Pew Research, 99 percent of the people in Afghanistan support oppressive Sharia law.""...",mostly-true,pants-fire,1.0,0.0,0.0,1,{'pants-fire': 15}
1007,"""Breaking: woman says she was offered big money by Washington Post to accuse Roy Moore of misconduct...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1008,"""It is simply a fact that insufficient funding for Amtrak has delayed the installation"" of a positiv...",half-true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1009,"A photo taken by a journalist showing a beach in Jacksonville, Fla., isn't from after the government...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1010,"Has created 60,000 net new jobs since taking office....",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1011,"Ketanji Brown Jackson ""says she gave pedophiles lighter sentences (because) it’s different when they...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1012,"""Mike Bloomberg owns more wealth than the bottom 125 million Americans.""...",mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
1013,An image shows President Joe Biden touching Olivia Rodrigo’s shoulders during a White House press br...,pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1014,"Says Mitt Romney, as governor of Massachusetts, ""put into place socialized medicine.""...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1015,"""Court orders Obama to pay $400 million in restitution.""...",pants-fire,false,0.8,0.0,0.7219280948873623,2,"{'mostly-false': 3, 'false': 12}"
1016,"Federal border officials are allowing undocumented immigrants who are ""known criminals who possess a...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1017,"""They banned face masks in Hong Kong. Why? Because they have AI technology that now is using facial ...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1018,"""During his 18-year Senate career, (Russ Feingold) supported judges who voted to deny your individua...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1019,"""NOT A JOKE: Ilhan Omar Tells Residents ‘You Don’t Have to be Registered to Vote’ in Minnesota.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1020,"Federal money for Medicaid expansion ""is guaranteed for a few years and then goes away.""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1021,"The immigration proposal from the Gang of Eight ""is not amnesty.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1022,"The National Rifle Association was ""founded by religious leaders who wanted to protect freed slaves ...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1023,"Gas costs $7.89 at a station in Albuquerque, New Mexico....",false,false,1.0,1.0,0.0,1,{'false': 15}
1024,"""One third of all federal prisoners today are illegal immigrants.""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1025,National Guard members turned their backs on Biden’s motorcade on Inauguration Day....,false,mostly-false,0.6,0.0,0.9709505944546686,2,"{'mostly-false': 9, 'mostly-true': 6}"
1026,"Says CNN said ""Taliban fighters responsibly wearing masks.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1027,"""Migrants in the Guatemalan Caravan stand on, and then urinate on, U.S. flag before throwing it in t...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1028,"Says Majority Leader Eric Cantor called for ""abolishing Social Security and Medicare.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1029,"""Republicans in Congress are plotting to take away Medicare, Medicaid and Social Security.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1030,"""Repealing and replacing Obamacare – that’s going to save $1 trillion over a 10-year period.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1031,"Georgia Secretary of State Brian Kemp is a ""career politician.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1032,"""A report by the US General Accountability Office (GAO) in 2008 found that the disposal of Katrina w...",pants-fire,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1033,"Says getting up too quickly in the middle of the night can cause ""sudden death.""...",false,false,1.0,1.0,0.0,1,{'false': 15}
1034,"Says Hillary Clinton and Tim Kaine ""want to shut down shale, and shut down natural gas.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1035,"GOP tax plan ""is better for working, middle-class families"" since ""88% of the tax relief goes to tho...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1036,"President Donald Trump ""put a hold on ALL EVICTIONS through December.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1037,Says al Qaeda has camps with the drug cartels in Mexico....,false,mostly-false,0.8666666666666667,0.0,0.5665095065529053,2,"{'mostly-false': 13, 'pants-fire': 2}"
1038,"Attorney general candidate Brad Schimel ""is in cahoots with Wisconsin Right to Life to make abortion...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1039,Ivermectin is an effective treatment for COVID-19....,mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1040,"""President Donald Trump signed DEPLOYMENT ORDERS for the 82nd Airborne Division of the United States...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1041,"""Debt has almost doubled in Austin under Gov. Perry.""...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1042,"Portland Bureau of Transportation ""barely break(s) even"" ticketing motorists....",half-true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1043,"""In 2017, the number of new business registrations in West Virginia grew nearly 11 percent (8,318 ne...",mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
1044,"""The White House fully cooperated with the Special Counsel’s investigation.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1045,"Seneca Jones Timber Co., aiming to increase logging and allay fears that old growth will be cut, say...",true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1046,"As a congressman, Mark Neumann ""voted four times to increase our debt.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1047,"""The $18.8 billion in funding for K-12 education funding is the highest in Florida history and inclu...",half-true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1048,"""$500 billion of the extension of the Bush tax cuts for the wealthy goes to 120,000 families.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1049,"""Toomey and Trump will ban abortion and punish women who have them.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1050,"""Nine out of the 10 poorest states are Red states.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1051,"Says Rick Scott ""thinks employers should be able to deny women coverage for birth control.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1052,"""Over 20 percent of the electorate is Hispanic"" in Florida....",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1053,"""The president's come out with rules that say, 'No new coal-fired power plants.' ""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1054,"Says researchers found a ""fabric that kills coronaviruses""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1055,"""Our economy still has three people looking for every job (opening).""...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1056,The majority of revenue generated by a proposed Kenosha casino would be sent to the Seminole tribe i...,false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1057,"""One of the things I would immediately do … is bring back the warrior class -- Petraeus, McChrystal,...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1058,"John McCain ""began his career in Washington as a lobbyist when he was appointed in 1976 as the Navy'...",half-true,half-true,0.6,0.6,0.9709505944546686,2,"{'half-true': 9, 'mostly-false': 6}"
1059,Says some of the names that may be purged from voter roll are people who have died....,mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1060,"Says Hillary Clinton aide Huma Abedin has ""ties to the Muslim Brotherhood.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1061,"As a result of Roe vs. Wade, ""America’s maternal mortality rate dropped dramatically.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1062,"""While Ukrainians bled and died, Congressman Budd excused their killer.""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
1063,"The White House plans to call for lockdowns due to the delta variant and is ""aiming for late 2nd wee...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1064,"""When NAFTA was passed, there was an acceleration of immigration from Mexico because people were
in ...",half-true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1065,"The U.S. economy is ""recovering slower than Europe ""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1066,"""90 percent of babies with Down syndrome are aborted.""...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1067,"U.S. Reps. Hank Johnson, John Lewis and other members of the Congressional Progressive Caucus are ""s...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1068,"""The fact that one town has three lanes dedicated to it, that kind of gets me sauced.""...",pants-fire,false,0.7333333333333333,0.0,0.8366407419411672,2,"{'false': 11, 'half-true': 4}"
1069,Schools stopped teaching children cursive so they wouldn’t be able to read the U.S. Constitution and...,pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1070,"Saudi Arabia has ordered $450 billion, ""$110 billion of which is a military order,"" producing ""over ...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1071,"""Sixteen [federal] programs exist to fight homelessness"" and some of them are duplicative....",mostly-true,mostly-false,0.6,0.4,0.9709505944546686,2,"{'mostly-true': 6, 'mostly-false': 9}"
1072,"""Never mind that no red light camera, no speed camera, nor any radar gun has ever stopped one accide...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1073,"""Our reserves are now in much better shape than they were just a few years ago.""...",true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1074,"Silver Solution used on strains of coronavirus ""totally eliminate it. Kills it. Deactivates it.""...",pants-fire,pants-fire,1.0,1.0,0.0,1,{'pants-fire': 15}
1075,"""Prices are going up. Unemployment is continuing to go up.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1076,"""My recommended budget includes $1 billion in new state funding for education.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1077,"There are now zero students, staff or anyone ""related to the school system"" in Union County"" hospita...",half-true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1078,"""Hidden in the CARES Act was an obscure $135 billion tax break for 43,000 millionaires.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1079,Links jailed lobbyist Jack Abramoff to Rep. C.W. Bill Young....,pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1080,"The five Guantanamo detainees swapped for Bowe Bergdahl are ""back on the battlefield.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1081,"""People are going door to door in Colorado Springs stating they are COVID testing so they can rob pe...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
1082,"""While Richard Cordray was Attorney General, 12,000 rape kits like Allyssa's were left untested. Cor...",half-true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
1083,"""Nancy Pelosi, Adam Schiff, and the rest of the corrupt Democrats made a promise to their crazy left...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
