statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered,trial
"""The Department of Health and Human Services is considering a plan to adopt socialist price controls from foreign countries.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
“Kamala Harris Tried to Put Pro-Lifers in Jail Who Exposed Planned Parenthood Selling Baby Parts”,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
"""Already, the Affordable Care Act is helping to slow the growth of (Medicare’s) health care costs.""",half-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,7
"A measles outbreak in Gaines County, Texas, was caused by “a public health initiative” to “distribute free measles vaccines.”",false,false,"['false', 'pants-fire']",2,True,7
"The so-called doc fix in the fiscal cliff deal will cut payments ""for treating illnesses disproportionately impacting minorities, including end stage renal disease and diabetes.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,7
"""Over the last six years, the state of Illinois spent about $320 million on illegal immigrants.""",true,false,"['true', 'mostly-false', 'false']",3,True,7
"""In Congress, Ron DeSantis demanded that any new health law eliminate protections for people with pre-existing conditions.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,7
"Insulin for Medicare beneficiaries ""was costing 400 bucks a month on average. It now costs $35 a month.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,7
"""People with pre-existing mental health conditions have access to firearms and not health care.""",half-true,false,"['mostly-false', 'false']",2,False,7
"Florida’s Amendment 4 ""will mandate abortion until the moment of birth.”",false,false,"['mostly-false', 'false']",2,True,7
Says Rep. Renee Ellmers voted for the government shutdown 21 times.,half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,7
"Under an executive order, “expensive insulin went from big dollars to virtual pennies … especially (for) our seniors.”",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
"The conservative proposal to replace the Affordable Care Act ""lowers premiums by giving New York the freedom to end Obamacare’s costly and ridiculous rules.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,7
"Says Barack Obama's health care law ""will be the biggest job-killer ever.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
"""In about three weeks over a half million Floridians are going to lose their coverage again"" through Obamacare.",half-true,false,"['half-true', 'mostly-false', 'false']",3,True,7
"""Despite the administration telling us (health care reform) was going to reduce health care costs, they now acknowledge it's going to dramatically increase health care costs.""",false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,7
"Eric Hovde “wants to repeal the Affordable Care Act, and kick millions off their health insurance.”",true,false,"['mostly-false', 'false']",2,False,7
"""Because of Obamacare, Medicare is going broke.""",pants-fire,false,"['false', 'pants-fire']",2,True,7
"Says ""new mandates are already reducing full-time employment.""",mostly-false,false,"['mostly-false', 'false']",2,True,7
"""Speaker Gingrich for 20 years supported a federal individual mandate"" for health insurance.",mostly-true,false,"['mostly-false', 'false', 'pants-fire']",3,False,7
"Says Congressman Bill Pascrell ""voted to remove the public option from the Affordable Health Care Act.""",false,false,"['mostly-false', 'false']",2,True,7
"Says Dave Brat ""voted against protecting pre-existing conditions.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,7
Benadryl can be used to reduce swelling from rattlesnake bites.,false,false,"['false', 'pants-fire']",2,True,7
"""Another one he should veto is the SCHIP program, which he should say 'Take the C out of, because now it's for everybody, like every other entitlement program.'""",false,false,"['mostly-false', 'false']",2,True,7
"""74 percent of Republicans support the Affordable Care Act.""",false,false,"['mostly-false', 'false']",2,True,7
"Barack Obama's health care plan ""would leave 15-million Americans out.""",half-true,half-true,"['half-true', 'false']",2,True,7
"Says the national health care law puts federal ""bureaucrats between an American citizen and her doctor.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
"The Obama administration will give Pennsylvania $160 million to pay for health insurance plans that cover ""any legal abortion.""",false,false,"['true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,7
"""Three of our cities are among the top five worst cities in the U.S. for asthma.""",true,true,"['true', 'false']",2,True,7
"""Boston Children’s Hospital is now offering 'gender-affirming hysterectomies' for young girls.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
"All members of Congress are required to be in Obamacare, but Obama and members of his administration ""have their own gold-plated health care plans that they're in.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,7
"Businesses ""will be required to certify to the IRS – under penalty of perjury – that Obamacare was not a motivating factor"" for cutting staff.",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,7
"Says the director of an anti-abortion group receiving a Texas grant to provide women’s health services ""believes HIV can be spread through the sewer system.""",mostly-true,false,"['mostly-false', 'false', 'pants-fire']",3,False,7
"Says abortion doctors are ""flying into this state, performing abortions and flying out.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,7
"AIDS was transmitted to humans because ""one guy"" had sex with ""a monkey"" and then started ""having sex with men.""",pants-fire,false,"['false', 'pants-fire']",2,True,7
"Says Bill Nelson ""cast the deciding vote for Obamacare cutting Medicare spending by $700 billion and letting an unelected board decide what gets covered here.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,7
"Says Texas Democrat Lizzie Pannill Fletcher contradicted herself on her health care position by saying ""we need universal health care.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,7
"Florida’s proposed medical marijuana amendment ""would make Florida one of the most lenient medical-marijuana states, allowing use for limitless ‘other conditions’ specified by any physician.""",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,7
"""Eighty-seven percent of private insurance plans currently include (abortion) coverage.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true']",3,True,7
"U.S. Rep. Carlos Curbelo voted for a health care bill that will let insurance companies ""charge five times more for people over 50.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,7
The Senate health care bill is longer than Tolstoy's 'War and Peace.',mostly-false,false,"['mostly-false', 'false']",2,True,7
"""When Sen. Edwards ran in 2004, he wasn't for universal health care. I'm glad he is now.""",true,false,"['mostly-false', 'false']",2,False,7
"Under the Affordable Care Act, ""some people were gaming the system"" by paying ""for nine months of insurance, get 12 -- the other three for free.""",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,7
"""Our businesses have created jobs every single month since (Obamacare) became law.""",true,true,['true'],1,True,7
"""Eighty percent of those who have applied for licenses have no cancer, no Parkinson's disease or glaucoma. They have nothing you would associate [with] the use of medical marijuana.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,7
"“The CDC is about to add the COVID vaccine to the childhood immunization schedule, which would make the vax mandatory for kids to attend school.”",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
"Of the roughly 15 percent of Americans who don’t have health insurance, ""half of them made more than $50,000 a year.""",false,false,"['half-true', 'mostly-false', 'false']",3,True,7
"""The economy bled $24 billion"" due to the government shutdown.",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,7
"""No one beta-tested"" healthcare.gov.",mostly-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,False,7
"""When the Affordable Care Act was signed, 17 million American children"" had a pre-existing condition and were ""uninsurable.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,7
"Says that under the Obamacare law, health insurance ""premiums have increased by more than 105 percent since"" 2013.",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,7
"Paul Ryan’s Medicare plan ""could raise future retirees’ costs more than $6,000.""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,7
"Says the CBO said ""it's not that people are getting pushed off a plan; it's that people will choose not to buy something they don't like or want.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,7
"""Generally the deaths are still pretty flat because we've flattened the curve.”",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,7
"President Barack Obama suggested on national TV that the Democratic health care bill ""will have government decide"" that a healthy, 100-year-old woman in need of a pacemaker ""should take a pain pill"" instead.",false,false,"['mostly-false', 'false']",2,True,7
"The Department of Veterans Affairs has ""a manual out there telling our veterans stuff like, 'Are you really of value to  your community?' You know, encouraging them to commit suicide.""",pants-fire,false,"['false', 'pants-fire']",2,True,7
